272;Faro (Sé e São Pedro), Faro;420.000;Apartment;5;2;161;186;Not available;Not available;Not available;Not available
273;Matosinhos e Leça da Palmeira, Porto;290.000;Apartment;1;1;52;73;1;2;Elevator;Not available
274;Olivais Sul, Lisboa;325.000;Apartment;3;2;82;82;Not available;Not available;Not available;Not available
275;Olhão Baixa, Olhão;455.000;Apartment;3;3;107;173;2;2;Elevator;Energy Performance Certificate
276;Polo Universitário, Porto;290.000;Apartment;2;2;77;77;1;2;Not available;Not available
277;Polo Universitário, Porto;335.000;Apartment;3;2;94;94;1;2;Not available;Not available
278;Polo Universitário, Porto;325.000;Apartment;3;2;87;87;1;2;Not available;Not available
279;Polo Universitário, Porto;280.000;Apartment;2;2;77;77;1;1;Not available;Not available
280;Polo Universitário, Porto;215.000;Apartment;1;1;53;53;1;1;Not available;Not available
281;Polo Universitário, Porto;205.000;Apartment;1;1;48;48;1;1;Not available;Not available
282;Polo Universitário, Porto;286.000;Apartment;1;1;89;89;Not available;Not available;Not available;Not available
283;Polo Universitário, Porto;252.000;Apartment;1;1;67;67;Not available;Not available;Not available;Not available
284;Polo Universitário, Porto;210.000;Apartment;1;1;48;48;Not available;Not available;Not available;Not available
285;Arcos de Valdevez (São Paio) e Giela, Viana do Castelo;175.000;Apartment;1;1;38;38;1;0;Not available;Not available
286;Matosinhos e Leça da Palmeira, Porto;465.000;Apartment;2;2;98;160;1;3;Not available;Not available
287;Matosinhos e Leça da Palmeira, Porto;270.000;Apartment;1;1;41;48;1;2;Elevator;Not available
288;Matosinhos e Leça da Palmeira, Porto;275.000;Apartment;1;1;49;52;1;6;Elevator;Not available
289;Matosinhos e Leça da Palmeira, Porto;270.000;Apartment;1;1;49;52;1;5;Elevator;Not available
290;Matosinhos e Leça da Palmeira, Porto;265.000;Apartment;1;1;49;52;1;4;Elevator;Not available
291;Matosinhos e Leça da Palmeira, Porto;290.000;Apartment;1;1;41;48;1;6;Elevator;Not available
292;Matosinhos e Leça da Palmeira, Porto;285.000;Apartment;1;1;41;48;1;5;Elevator;Not available
293;Albufeira e Olhos de Água, Faro;153.000;Apartment;0;1;36;46;Not available;Not available;Not available;Not available
294;Matosinhos e Leça da Palmeira, Porto;280.000;Apartment;1;1;41;48;1;4;Elevator;Not available
295;Matosinhos e Leça da Palmeira, Porto;275.000;Apartment;1;1;41;48;1;3;Elevator;Not available
296;Olhão Centro, Olhão;195.000;Apartment;2;1;59;74;Not available;Not available;Not available;Not available
297;Matosinhos e Leça da Palmeira, Porto;405.000;Apartment;2;2;89;92;1;6;Elevator;Not available
298;Matosinhos e Leça da Palmeira, Porto;395.000;Apartment;2;2;89;92;1;4;Elevator;Not available
299;Albufeira e Olhos de Água, Faro;210.000;Apartment;1;1;44;50;1;2;Elevator;Energy Performance Certificate
300;Benfica, Lisboa;350.000;Apartment;2;1;75;80;Not available;Not available;Not available;Not available
301;Matosinhos e Leça da Palmeira, Porto;390.000;Apartment;2;2;89;92;1;3;Elevator;Not available
302;Matosinhos e Leça da Palmeira, Porto;475.000;Apartment;2;2;95;110;1;3;Elevator;Not available
303;Matosinhos e Leça da Palmeira, Porto;445.000;Apartment;2;2;85;98;1;5;Elevator;Not available
304;Matosinhos e Leça da Palmeira, Porto;450.000;Apartment;2;2;85;98;1;6;Elevator;Not available
305;Matosinhos e Leça da Palmeira, Porto;440.000;Apartment;2;2;85;98;1;4;Elevator;Not available
306;Matosinhos e Leça da Palmeira, Porto;435.000;Apartment;2;2;85;98;1;3;Elevator;Not available
307;Nacional 1, Santa Maria da Feira;132.000;Apartment;2;1;76;76;1;3;Elevator;Energy Performance Certificate
308;Santa Maria Maior, Lisboa;469.500;Apartment;2;1;90;95;Not available;Not available;Not available;Not available
309;Matosinhos e Leça da Palmeira, Porto;430.000;Apartment;2;2;85;98;1;2;Elevator;Not available
310;Matosinhos e Leça da Palmeira, Porto;455.000;Apartment;2;2;89;104;1;4;Elevator;Not available
311;Matosinhos e Leça da Palmeira, Porto;450.000;Apartment;2;2;89;104;1;3;Elevator;Not available
312;Matosinhos e Leça da Palmeira, Porto;445.000;Apartment;2;2;89;104;1;2;Elevator;Not available
313;Matosinhos e Leça da Palmeira, Porto;580.000;Apartment;3;3;123;137;2;5;Elevator;Not available
314;Matosinhos e Leça da Palmeira, Porto;570.000;Apartment;3;3;123;137;2;3;Not available;Not available
315;Matosinhos e Leça da Palmeira, Porto;565.000;Apartment;3;3;123;137;2;2;Elevator;Not available
316;Rio Tinto - Forno, Gondomar;Under Consultation;Apartment;1;1;47;50;Not available;Not available;Not available;Not available
317;ERA Palmela Azeitao, Barreiro;149.000;Apartment;2;1;Not available;Not available;Not available;Not available;Not available;Not available
318;Lisboa, Amadora;139.000;Apartment;3;1;68;68;Not available;Not available;Not available;Not available
319;Santo António da Charneca, Setúbal;165.000;Apartment;3;1;84;97;Not available;Not available;Not available;Not available
320;S. Gens, Matosinhos;299.000;Apartment;2;2;88;204;1;0;Elevator;Energy Performance Certificate
321;Águas Santas, Porto;190.000;Apartment;3;2;119;136;1;3;Elevator;Energy Performance Certificate
322;São Cosme Zona 6, Gondomar;240.000;Apartment;2;1;Not available;Not available;Not available;Not available;Not available;Not available
323;Valongo, Porto;265.000;Apartment;3;3;151;282;2;4;Elevator;Energy Performance Certificate
324;São João da Madeira, Aveiro;Under Consultation;Apartment;1;1;48;62;0;0;Not available;Not available
325;Silvares, Pias, Nogueira e Alvarenga, Porto;115.000;Apartment;2;1;92;102;2;2;Not available;Not available
326;Moledo e Cristelo, Viana do Castelo;350.000;Apartment;3;2;131;131;Not available;Not available;Not available;Not available
327;Rio Tinto - Av. da Conduta, Gondomar;167.500;Apartment;2;1;85;98;1;0;Not available;Not available
328;Verderena / Avenida do Bocage, Barreiro;250.000;Apartment;3;1;72;72;Not available;Not available;Not available;Not available
329;Verderena / Estação dos Barcos, Barreiro;172.500;Apartment;3;1;76;84;Not available;Not available;Not available;Not available
330;Paranhos, Porto;270.000;Apartment;2;1;61;67;0;1;Not available;Not available
331;Meixomil, Porto;150.000;Apartment;2;2;79;88;1;2;Not available;Not available
332;Serra das Minas, Sintra;155.000;Apartment;2;1;71;79;Not available;Not available;Not available;Not available
333;Guarda, Guarda;Under Consultation;Apartment;3;2;104;121;1;0;Not available;Not available
334;Arroios, Lisboa;599.000;Apartment;4;2;145;145;1;6;Elevator;Energy Performance Certificate
335;Algueirão, Sintra;219.000;Apartment;3;2;72;75;Not available;Not available;Not available;Not available
336;Santa Clara e Castelo Viegas, Coimbra;150.000;Apartment;2;1;89;104;1;3;Not available;Not available
337;ERA Palmela Azeitao, Moita;125.000;Apartment;3;2;63;83;Not available;Not available;Not available;Not available
338;Pegões, Montijo;297.000;Apartment;3;2;136;150;1;2;Not available;Not available
339;Pragal, Almada;335.000;Apartment;4;2;108;121;Not available;Not available;Not available;Not available
340;Seia, São Romão e Lapa dos Dinheiros, Guarda;89.000;Apartment;2;1;68;79;1;0;Not available;Not available
341;ERA Palmela Azeitao, Setúbal;150.000;Apartment;1;1;40;56;Not available;Not available;Not available;Not available
342;Campo de Ourique, Lisboa;955.000;Apartment;2;2;94;107;1;2;Elevator;Not available
343;ERA Palmela Azeitao, Setúbal;250.000;Apartment;3;2;99;94;Not available;Not available;Not available;Not available
344;Gandra, Porto;139.000;Apartment;2;1;80;80;1;2;Not available;Not available
345;Laranjeiro e Feijó, Setúbal;206.000;Apartment;3;2;85;91;Not available;Not available;Not available;Not available
346;Oliveira do Douro, Porto;130.000;Apartment;2;1;71;84;Not available;Not available;Not available;Not available
347;Espinho, Aveiro;279.000;Apartment;3;2;92;104;1;2;Elevator;Energy Performance Certificate
348;Nogueira, Fraião e Lamaçães, Braga;349.900;Apartment;3;3;129;143;2;2;Elevator;Not available
349;Campo de Ourique, Lisboa;399.000;Apartment;2;1;62;70;0;2;Not available;Not available
350;Pedroso e Seixezelo, Porto;167.500;Apartment;3;1;94;94;1;2;Not available;Not available
351;Nossa Senhora da Piedade, Santarém;220.000;Apartment;4;3;214;237;Not available;Not available;Not available;Not available
352;Nevogilde, Porto;560.000;Apartment;3;2;131;142;1;2;Not available;Not available
353;Marrazes e Barosa, Leiria;210.000;Duplex;4;4;110;198;2;2;Not available;Not available
354;Chainça, Abrantes;114.000;Apartment;3;2;120;163;Not available;Not available;Not available;Not available
355;Setúbal (São Sebastião), Setúbal;149.000;Apartment;2;1;53;64;Not available;Not available;Not available;Not available
356;Nogueira da Regedoura, Aveiro;228.000;Apartment;3;2;127;127;2;2;Elevator;Energy Performance Certificate
357;Fogueteiro, Seixal;167.500;Apartment;3;2;110;119;Not available;Not available;Not available;Not available
358;Alverca do Ribatejo e Sobralinho, Lisboa;159.000;Apartment;2;1;55;57;0;0;Not available;Not available
359;Pinhal Novo, Setúbal;140.000;Apartment;2;1;61;66;Not available;Not available;Not available;Not available
360;Matosinhos e Leça da Palmeira, Porto;285.000;Apartment;3;3;122;146;2;Not available;Not available;Not available
361;Antas, Porto;275.000;Apartment;0;1;38;38;1;10;Elevator;Energy Performance Certificate
362;Vila Praia de Âncora, Viana do Castelo;125.000;Apartment;1;1;46;46;1;3;Not available;Not available
363;Ao Tojal, Lisboa;320.000;Apartment;2;1;66;75;Not available;Not available;Not available;Not available
364;Lisboa, Lisboa;699.000;Duplex;3;3;127;127;Not available;Not available;Not available;Not available
365;Antas, Porto;275.000;Apartment;0;1;38;Not available;Not available;Not available;Not available;Not available
366;Moscavide, Loures;259.000;Apartment;2;1;52;52;Not available;Not available;Not available;Not available
367;São Vicente, Lisboa;549.000;Apartment;4;2;125;125;0;1;Not available;Not available
368;Portimão, Faro;220.000;Apartment;2;1;60;74;1;1;Not available;Not available
369;Portimão, Faro;225.000;Apartment;3;2;91;112;Not available;Not available;Not available;Not available
370;Dafundo, Oeiras;249.000;Apartment;2;1;59;65;Not available;Not available;Not available;Not available
371;Olivais, Lisboa;580.000;Apartments;2-3;2-3;96-183;104-206;1-2;1-7;Not available;Not available
372;Santo António dos Cavaleiros e Frielas, Lisboa;295.000;Apartments;2;2;89-99;99-136;1-2;3;Elevator;Not available
373;Santa Maria Maior, Vila Real;175.000;Apartment;2;2;103;111;1;2;Elevator;Energy Performance Certificate
374;Selho (São Cristóvão), Braga;Under Consultation;Apartment;3;2;92;107;1;2;Not available;Not available
375;Jardins de Benfica, Lisboa;600.000;Apartment;2;2;Not available;Not available;Not available;Not available;Not available;Not available
376;Belém, Lisboa;595.000;Apartment;2;2;85;100;1;1;Elevator;Energy Performance Certificate
377;Chafé, Viana do Castelo;142.500;Apartment;1;1;44;44;1;1;Not available;Not available
378;Chafé, Viana do Castelo;140.000;Apartment;1;1;43;43;1;1;Not available;Not available
379;Samora Correia, Santarém;139.000;Apartment;2;1;75;75;Not available;Not available;Not available;Not available
380;Setúbal (São Sebastião), Setúbal;195.000;Apartment;4;2;90;105;Not available;Not available;Not available;Not available
381;Ferreiros, Prozelo e Besteiros, Braga;147.000;Apartments;1-3;1-3;53-124;53-197;1;4;Elevator;Not available
382;Lousã, Lousã;249.000;Apartment;3;3;110;245;2;2;Not available;Not available
383;Corroios, Setúbal;298.000;Apartment;4;2;130;140;Not available;Not available;Not available;Not available
384;Torres da Bela Vista, Loures;215.000;Apartment;3;2;95;95;Not available;Not available;Not available;Not available
385;Olhão, Faro;180.000;Apartment;2;1;66;69;Not available;Not available;Not available;Not available
386;Esposende, Marinhas e Gandra, Braga;132.500;Apartments, Houses, Stores;3-4;2-4;129-1610;129-638;1-6;Not available;Not available;Not available
387;Areeiro, Lisboa;450.000;Apartment;3;1;100;100;Not available;Not available;Not available;Not available
388;Santa Maria da Feira, Travanca, Sanfins e Espargo, Aveiro;270.000;Apartment;3;3;125;165;1;4;Elevator;Energy Performance Certificate
389;Benfica, Lisboa;435.000;Apartment;2;2;86;102;1;3;Elevator;Energy Performance Certificate
390;Carvalhido, Porto;185.000;Apartment;2;1;83;Not available;Not available;Not available;Not available;Not available
391;Vilamoura, Loulé;1.295.000;Apartment;3;2;115;180;1;Not available;Not available;Not available
392;Odivelas, Odivelas;240.000;Apartment;2;1;95;95;Not available;Not available;Not available;Not available
393;Gouveia, Guarda;72.500;Apartment;3;2;78;94;Not available;Not available;Not available;Not available
394;Pedrouços, Lisboa;1.290.000;Duplex;4;3;202;262;4;3;Elevator;Energy Performance Certificate
395;Centro, Olhão;189.500;Apartment;2;1;65;88;Not available;Not available;Not available;Not available
396;Carregado e Cadafais, Lisboa;164.300;Apartment;2;2;70;85;Not available;Not available;Not available;Not available
397;Albufeira e Olhos de Água, Faro;550.000;Apartment;1;2;78;88;1;3;Elevator;Energy Performance Certificate
398;Moncarapacho e Fuseta, Faro;165.000;Apartment;1;1;64;64;1;0;Not available;Not available
399;Parque das Nações - Expo Sul, Lisboa;899.900;Apartment;4;3;199;199;3;2;Elevator;Energy Performance Certificate
400;Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;585.000;Apartment;3;2;Not available;Not available;Not available;Not available;Not available;Not available
401;Ferreiras, Faro;170.000;Apartment;2;1;51;64;Not available;Not available;Not available;Not available
402;Belas, Sintra;185.000;Apartment;2;1;66;78;Not available;Not available;Not available;Not available
403;SJM 3, São João da Madeira;153.000;Apartment;2;2;87;93;1;0;Elevator;Energy Performance Certificate
404;Lejana, Faro;350.000;Apartment;2;2;80;94;Not available;Not available;Not available;Not available
405;Marco, Porto;134.500;Apartment;3;2;109;109;Not available;Not available;Not available;Not available
406;Lumiar, Lisboa;365.000;Apartment;2;1;78;90;1;3;Elevator;Energy Performance Certificate
407;Almada, Almada;215.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
408;Mealhada, Ventosa do Bairro e Antes, Aveiro;187.500;Apartment;4;2;107;126;Not available;Not available;Not available;Not available
409;Vila Nova Caparica, Almada;300.000;Apartment;3;2;152;94;Not available;Not available;Not available;Not available
410;Águas Santas, Porto;315.000;Apartment;3;2;120;136;1;2;Not available;Not available
411;Olhão Centro, Olhão;280.000;Apartment;3;2;103;129;Not available;Not available;Not available;Not available
412;C1 - Rechousa, Vila Nova de Gaia;210.000;Apartment;2;2;94;104;1;3;Elevator;Not available
413;Ajuda, Lisboa;335.000;Apartment;2;2;48;60;0;2;Not available;Not available
414;Fátima, Santarém;186.000;Apartment;3;2;100;100;1;1;Elevator;Energy Performance Certificate
415;Lourinhã e Atalaia, Lisboa;260.000;Apartments;1-2;1-2;56-93;92-186;1;1-2;Elevator;Not available
416;Vila Real de Santo António, Vila Real de Santo António;328.000;Apartment;3;2;121;217;1;0;Elevator;Energy Performance Certificate
417;Trofa, Águeda;160.000;Apartment;3;3;135;135;3;1;Not available;Not available
418;Carnaxide, Oeiras;479.000;Duplex;2;3;124;152;2;0;Elevator;Energy Performance Certificate
